Folder,Filename,Path,Description,Error
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_57_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_57_bottom.jpg,"a tunnel with a brick wall and a pile of trash in it. The water is visible at the bottom of the image, and there are a few objects scattered around the tunnel.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_75_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_75_top.jpg,"a man standing in the middle of a dark tunnel, illuminated by a faint light at the end. The walls of the tunnel are made of stone, and the man is standing on the left side of the image.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_50_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_50_top.jpg,"a brick wall with a window in the middle of it. The wall is made of bricks and the window is framed by a stone archway. The window is slightly ajar, giving a glimpse of the outside world.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_84_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_84_top.jpg,"a tunnel in a stone wall with a light at the end. The walls are made of stone and the light is illuminating the tunnel, casting a warm glow on the walls.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_44_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_44_top.jpg,"a man standing in a tunnel with a hammer in his hand. He is wearing a blue shirt, green pants, and a white helmet. The walls of the tunnel are made of brick and there are various objects scattered on the ground.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_88_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_88_bottom.jpg,"a stone wall with a small hole in it, and at the bottom of the image there is text.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_78_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_78_top.jpg,"a close up of a rock wall with a small hole in it. The rock is rough and textured, with a variety of colors and shapes. The hole is small and jagged, and is surrounded by a thin layer of sedimentary rock.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_61_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_61_top.jpg,"a tunnel with a small stream running through it, surrounded by rocks and water. At the bottom of the image, there is text.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_82_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_82_top.jpg,"a man in a blue jacket and green pants walking through a tunnel, holding a stick in his hand.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_13_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_13_top.jpg,"a rusty pipe in the middle of a dark room, surrounded by a few metal rods. The pipe is covered in rust, indicating it has been exposed to the elements for some time.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_75_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_75_bottom.jpg,"a close up of a rock with a black and white background. The rock is covered in a variety of colors, including shades of grey, brown, and white. The texture of the rock is rough and uneven, with some areas appearing darker and others lighter.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_46_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_46_top.jpg,"a stone wall with a small stream running through it, illuminated by a light at the end of the tunnel. The water is visible at the bottom of the image, creating a peaceful atmosphere.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_83_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_83_bottom.jpg,a stone tunnel with a small stream running through it. The walls of the tunnel are made of stone and the water is visible at the bottom of the image.,
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_10_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_10_top.jpg,"a man standing in the middle of a flooded tunnel, wearing a blue jacket, green pants, and a white helmet. The walls of the tunnel are made of stone and there are pipes running along the sides.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_74_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_74_top.jpg,"a man standing in the middle of a tunnel, holding an object in his hand. The walls of the tunnel are visible on either side of him.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_55_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_55_bottom.jpg,"a man in a blue jacket and hat walking through a tunnel, with a wall on the right side of the image.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_27_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_27_top.jpg,an old stone tunnel with a small stream running through it. The walls of the tunnel are made of stone and the water is visible at the bottom of the image.,
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_41_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_41_bottom.jpg,"a cave with a small hole in the middle of it, surrounded by a wall. On the right side of the image, there are a few objects visible, which appear to be bones.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_51_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_51_bottom.jpg,"a brick wall with a small hole in it, which appears to be a bunker. The walls are made of bricks and the floor is visible at the bottom of the image.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_85_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_85_top.jpg,"a man standing in a tunnel with a pipe running through it. The tunnel is made of brick and there is water at the bottom. On the left side of the image, there is a person visible.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_86_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_86_bottom.jpg,"a close up of a brick wall with a pipe running through it. The wall is covered in mold, which is visible on the underside of the pipe.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_11_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_11_top.jpg,"a close up of a rock wall with a small hole in it, which appears to be a photo of a culvert. The rock is covered in a layer of dirt and grime, and the hole is jagged and uneven.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_57_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_57_top.jpg,"a tunnel with a pile of trash in the middle of it. The water is visible at the bottom of the tunnel, and there are a few objects floating on the surface.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_67_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_67_bottom.jpg,"a man in a blue jacket and green pants kneeling down next to a river, holding an object in his hand. The water is visible in the background.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_61_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_61_bottom.jpg,"a tunnel with water running through it, illuminated by a light at the end. The water is visible at the bottom of the tunnel, creating a peaceful atmosphere.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_28_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_28_bottom.jpg,"a stone wall with a small stream running through it, illuminated by a few lights at the top. The water is visible at the bottom of the image, and there are a few objects scattered around the wall.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_72_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_72_bottom.jpg,"a man standing in a stone tunnel with a hole in the wall. The tunnel appears to be a culvert, as evidenced by the text at the bottom of the image. The man is standing on the left side of the tunnel, looking out into the distance.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_68_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_68_top.jpg,"a man standing in a tunnel next to a body of water, with pipes on the left side and a wall in the background. The water appears to be a culvert, with a large amount of water flowing through it.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_42_top.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_42_top.jpg,an old photo of a tunnel with a light at the end of it. The walls of the tunnel are made of stone and there are a few objects scattered around the entrance.,
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_50_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_50_bottom.jpg,"a brick tunnel with a small stream running through it. The water is visible at the bottom of the tunnel, and the walls are made of bricks.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_11_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_11_bottom.jpg,"a close up of a rock with a small hole in it. The rock is covered in a variety of colors, including brown, white, and black.",
T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte,page_69_bottom.jpg,T09 Libération Peuple V Hugo/doubles_images_pages/split_images/image_sans_texte/page_69_bottom.jpg,"a tunnel with a small hole in the middle of it, surrounded by rocks and sticks on the ground.",
